name,mature,platform,file,sequence,vol_min,vol_max,dist_min,dist_max,limit_count,limit_type,entity_limit_count,entity_limit_type,bus,volume_min_falloff_curve,volumefalloffcurve,reverb_send,dist_reverb_max,reverb_min_falloff_curve,reverb_falloff_curve,randomize_type,pitch_min,pitch_max,spatialized,type,probability,loop,masterslave,loadspec,subtitle,compression,secondaryaliasname,chainaliasname,startdelay,speakermap,lfe percentage,center percentage,envelop_min,envelop_max,envelop percentage,occlusion_level,occlusion_wet_dry,real_delay,distance_lpf,move_type,move_time,min_priority,max_priority,min_priority_threshold,max_priority_threshold
vx_surface,,,SFX\Character\underwater\vx\surface_##,,1,1,10,200,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,3d,,,,,all_mp living_battlefield pel1,,,,,,,,,,,,,,,,,,90,90,0.25,1
vx_gulp,,,SFX\Character\underwater\vx\gulp_##,,1,1,6,200,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,3d,,,,,all_mp living_battlefield pel1,,,,,,,,,,,,0,,,,,,90,90,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dive_in_plr,,,SFX\Character\underwater\dive_in_##,,1,1,,,,,,,voice,,,,,,,,,,2d,,,,,all_mp living_battlefield sniper pel1,,,,,,,,,,,,0.25,,,,,,90,90,0.25,1
dive_in_start_plr,,,SFX\Character\underwater\dive_in_start_##,,1,1,,,,,,,voice,,,,,,,,,,2d,,,,,all_mp living_battlefield pel1,,,,,,,,,,,,0,,,,,,90,90,0.25,1
surface_plr,,,SFX\Character\underwater\surface_##,,1,1,,,,,,,voice,,,,,,,,,,2d,,,,,all_mp living_battlefield ber3 pel1,,,,,,,,,,,,,,,,,,90,90,0.25,1
dive_in,,,SFX\Character\underwater\dive_in_##,,1,1,10,200,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,3d,,,,,all_mp living_battlefield sniper pel1,,,,,,,,,,,,,,,,,,90,90,0.25,1
dive_in_start,,,SFX\Character\underwater\dive_in_start_##,,1,1,10,200,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,3d,,,,,all_mp living_battlefield,,,,,,,,,,,,,,,,,,90,90,0.25,1
surface,,,SFX\Character\underwater\surface_##,,1,1,10,200,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,3d,,,,,all_mp living_battlefield,,,,,,,,,,,,,,,,,,90,90,0.25,1
vx_surface_drown_plr,,,SFX\Character\underwater\vx\surf_dmg\surf_dmg_03.wav,1,1,1,,,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,2d,,,,,all_mp ,,,,,,,,,,,,,,,,,,90,90,0.25,1
vx_surface_drown_plr,,,SFX\Character\underwater\vx\surf_dmg\surf_dmg_04.wav,2,1,1,,,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,2d,,,,,all_mp ,,,,,,,,,,,,,,,,,,90,90,0.25,1
vx_surface_drown,,,SFX\Character\underwater\vx\surf_dmg\surf_dmg_03.wav,1,1,1,10,200,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,3d,,,,,all_mp ,,,,,,,,,,,,,,,,,,90,90,0.25,1
vx_surface_drown,,,SFX\Character\underwater\vx\surf_dmg\surf_dmg_04.wav,2,1,1,10,200,,,,,voice,,curve3,,400,,curve3,,0.8,1.1,3d,,,,,all_mp ,,,,,,,,,,,,,,,,,,90,90,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# DOG Sfx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anml_dog_bark,,,sfx/character/dog/bark_##,,0.6,0.7,500,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_mid,,,sfx/character/dog/bark_##,,0.7,0.8,500,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,all_mp pel1b nazi_zombie_asylum,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_close,,,sfx/character/dog/close_##,,0.8,0.9,500,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,all_mp pel1b nazi_zombie_asylum,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_attack_kill_player,,,sfx/character/dog/anml_dog_attack_kill_player2.wav,,1,1,100,200,,,,,voice,,curve3,1,2000,,curve3,pitch,1,1,3d,,,,,all_mp pel1b sniper nazi_zombie_asylum,,,,,,wpn_all,,,,,,0.2,,,,,,60,80,0.25,1
dog_neckbreak,,,sfx/character/dog/dog_neckbreak.wav,,1,1,400,1000,,,,,voice,,curve3,1,2000,,curve3,pitch,1,1,3d,,,,,all_mp pel1b sniper nazi_zombie_asylum,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_die_front,,,sfx/character/dog/death_##,,0.8,0.8,400,1250,,,,,full_vol,,curve3,1,1500,,curve3,pitch,0.95,1.05,3d,,,,,sniper all_mp pel1b,,,,,50,,,,,,,0.2,,,,,,60,80,0.25,1
# loadspeced for sniper memory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anml_dog_bark,,,sfx/character/dog/bark/bark_00.wav,1,1,1,4000,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark,,,sfx/character/dog/bark/bark_01.wav,2,1,1,4000,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark,,,sfx/character/dog/bark/bark_02.wav,3,1,1,4000,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark,,,sfx/character/dog/bark/bark_03.wav,4,1,1,4000,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark,,,sfx/character/dog/bark/bark_04.wav,5,1,1,4000,6000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_mid,,,sfx/character/dog/bark/bark_00.wav,1,0.5,0.6,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_mid,,,sfx/character/dog/bark/bark_01.wav,2,0.5,0.6,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_mid,,,sfx/character/dog/bark/bark_02.wav,3,0.5,0.6,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_mid,,,sfx/character/dog/bark/bark_03.wav,4,0.5,0.6,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_mid,,,sfx/character/dog/bark/bark_04.wav,5,0.5,0.6,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_close,,,sfx/character/dog/bark/bark_00.wav,1,0.6,0.7,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_close,,,sfx/character/dog/bark/bark_01.wav,2,0.6,0.7,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_close,,,sfx/character/dog/bark/bark_02.wav,3,0.6,0.7,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_close,,,sfx/character/dog/bark/bark_03.wav,4,0.6,0.7,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_attack_close,,,sfx/character/dog/bark/bark_04.wav,5,0.6,0.7,500,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_close,,,sfx/character/dog/bark/bark_00.wav,1,0.6,0.7,500,6000,5,oldest,1,oldest,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_close,,,sfx/character/dog/bark/bark_01.wav,2,0.6,0.7,500,6000,5,oldest,1,oldest,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_close,,,sfx/character/dog/bark/bark_02.wav,3,0.6,0.7,500,6000,5,oldest,1,oldest,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_close,,,sfx/character/dog/bark/bark_03.wav,4,0.6,0.7,500,6000,5,oldest,1,oldest,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_close,,,sfx/character/dog/bark/bark_04.wav,5,0.6,0.7,500,6000,5,oldest,1,oldest,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_run_start,,,sfx/character/dog/runstart_##,,0.6,0.7,200,6000,,,,,character,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_pain,,,sfx/character/dog/pain_##,,0.8,0.8,400,1250,,,,,full_vol,,curve3,1,1500,,curve3,pitch,0.95,1.05,3d,,,,,sniper all_mp pel1b,,,,,50,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_death,,,sfx/character/dog/death_##,,0.8,0.8,400,1250,,,,,full_vol,,curve3,1,1500,,curve3,pitch,0.95,1.05,3d,,,,,sniper all_mp pel1b,,,,,50,,,,,,,0.2,,,,,,60,80,0.25,1
#anml_dog_lock,,,sfx/character/dog/lock_##,,0.8,0.8,500,7000,,,,,character,,curve3,1,8000,,curve3,pitch,1,1,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_attack_jump,,,sfx/character/dog/attack_##,,0.75,0.75,200,500,,,,,full_vol,,curve3,1,700,,curve3,pitch,1,1,3d,,,,,all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark_close,,,sfx/character/dog/bark_##,,0.8,0.9,500,5000,5,oldest,1,oldest,full_vol,,curve3,1,7000,,curve3,pitch,1,1,3d,,,,,all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
#sniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anml_dog_attack_jump,,,sfx/character/dog/attack_##,,1,1,1000,5000,,,,,full_vol,,curve3,1,,,curve3,pitch,1,1,3d,,,,,sniper,,,anml_dog_attack_jump2,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_attack_jump2,,,sfx/character/dog/attack_##,,1,1,1000,5000,,,,,full_vol,,curve3,1,,,curve3,pitch,1,1,3d,,,,,sniper,,,,,1000,,,,,,,0.2,,,,,,60,80,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
melee_dog_hit,,,sfx/character/dog/dog_bite_00.wav,,1,1,50,800,,,,,full_vol,,curve3,,,,curve3,,1,1,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,90,90,0.25,1
melee_dog_hit_other,,,sfx/character/dog/dog_bite_00.wav,,1,1,50,800,,,,,full_vol,,curve3,,,,curve3,,1,1,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,90,90,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dogstep_run_collar,,,sfx/character/dog/run_collar_##,,0.7,0.7,400,1750,,,,,character,,curve3,1,2250,,curve3,,1,1,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
dog_gear_rattle_run,,,sfx/character/dog/run_collar_##,,0.7,0.7,200,1750,,,,,character,,curve3,1,2250,,curve3,,1.1,1.4,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
dog_gear_rattle_run_enemyteam,,,sfx/character/dog/run_collar_##,,0.7,0.7,200,1750,,,,,character,,curve3,1,2250,,curve3,,1,1,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
dog_gear_rattle_run_enemy,,,sfx/character/dog/run_collar_##,,0.7,0.7,200,1750,,,,,character,,curve3,1,2250,,curve3,,1,1,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anml_dog_growl,,,sfx/character/dog/growl_##,,0.5,0.5,200,1000,3,oldest,1,oldest,character,,curve3,,,,curve3,pitch,0.95,1,3d,,0.4,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_idle_look,,,sfx/character/dog/idle_##,,0.5,0.5,200,1000,1,oldest,1,oldest,character,,curve3,,,,curve3,pitch,0.85,1.05,3d,,0.4,,,sniper all_mp pel1b,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_attack_fence,,,null.wav,,,,,,,,,,,,,,,,,,,,,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,,,,
anml_dog_attack_miss,,,null.wav,,,,,,,,,,,,,,,,,,,,,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,,,,
# Dog Run 3rd Person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dogstep_run_default,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_bark,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_brick,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_carpet,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_cloth,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_concrete,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_dirt,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_flesh,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_foliage,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_glass,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_grass,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_gravel,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
#dogstep_run_ice,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_metal,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_mud,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_paper,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_plaster,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_rock,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_sand,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
#dogstep_run_snow,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_water,,,sfx/character/dog/run/gravel_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_wood,,,sfx/character/dog/run/wood_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_asphault,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_asphalt,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_ceramic,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_plastic,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_rubber,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_cushion,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_fruit,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_paintedmetal,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,,,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
#MP ONLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dogstep_run_carpet,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,1,oldest,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
dogstep_run_cloth,,,sfx/character/dog/run/other_##,,0.45,0.45,200,3000,4,oldest,1,oldest,character,,curve3,,4000,,curve3,pitch,0.98,1.02,3d,,,,,sniper all_mp pel1b,,,,,,,,,,,,,,,,,,60,80,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# ZDOG Sfx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
anml_dog_attack_jump,,,SFX\Levels\zombie\hellhound\attack_##,,1,1,250,800,4,reject,2,reject,voice,,curve3,1,1000,,curve3,pitch,0.95,1.15,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,anml_dog_attack_bite,,,,,,50,100,0.7,0.1,,,,,,60,80,0.25,1
anml_dog_attack_bite,,,SFX\Levels\zombie\hellhound\bite_##,,1,1,250,800,4,reject,2,reject,voice,,curve3,1,1000,,curve3,pitch,0.95,1.15,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,450,,,,50,100,0.7,0.1,,,,,,60,80,0.25,1
zdog_close,,,SFX\Levels\zombie\hellhound\close_##,,1,1,450,1500,4,reject,1,reject,voice,,curve2,1,2000,,curve3,pitch,0.9,1.1,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.4,,,,,,60,80,0.25,1
hellhound_stalk,,,SFX\Levels\zombie\hellhound\dist_vox_a_##,,0.8,0.95,100,5000,,,,,full_vol,,curve3,1,7000,,curve3,pitch,0.9,1.1,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.2,,,,,,60,80,0.25,1
anml_dog_bark,,,null.wav,,0.8,0.95,450,2500,4,priority,,,voice,,curve2,1,7000,,curve3,pitch,0.9,1.1,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.4,,,,,,60,80,0.25,1
anml_dog_run_start,,,null.wav,,0.5,0.6,500,6000,1,priority,,,voice,,curve2,1,7000,,curve3,pitch,0.9,1.1,3d,,0.4,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.4,,,,,,60,80,0.25,1
anml_dog_growl,,,null.wav,,0.5,0.6,100,6000,1,priority,,,voice,,curve2,1,7000,,curve3,pitch,0.9,1.1,3d,,0.3,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.4,,,,,,60,80,0.25,1
anml_dog_idle_look,,,null.wav,,0.5,0.6,100,6000,1,priority,,,voice,,curve2,1,7000,,curve3,pitch,0.9,1.1,3d,,0.2,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.4,,,,,,60,80,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zombie_dog_death,,,SFX\Levels\zombie\hellhound\explo_##,,1,1,500,4000,4,reject,1,reject,full_vol,,curve3,1,5000,,curve3,pitch,0.9,1.1,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,zombie_dog_death_vox,,,,,,50,100,0.7,0.1,,,,,,60,80,0.25,1
#zombie_dog_death_vox,,,SFX\Levels\zombie\hellhound\death_##,,0,0,500,6000,4,reject,1,reject,full_vol,,curve3,1,7000,,curve3,pitch,0.8,1.2,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.1,,,,,,60,80,0.25,1
zombie_dog_death_vox,,,SFX\Levels\zombie\hellhound\death2_##,,1,1,100,2500,4,reject,1,reject,full_vol,,curve3,1,3500,,curve3,pitch,0.9,1.2,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,50,100,0.6,0.1,,,,,,60,80,0.25,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dog_trail_fire,,,SFX\Levels\zombie\hellhound\fire\loop_00.wav,,0.75,0.8,250,2500,,,1,reject,full_vol,,curve2,1,3500,,curve4,pitch,0.85,1.05,3d,,,looping,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,dog_trail_fire_breath,,,,,,,,,0.3,,,,,,60,80,0.25,1
dog_trail_fire_breath,,,SFX\Levels\zombie\hellhound\fire\zdog_breath_loop.wav,,0.25,0.3,100,2500,,,1,reject,full_vol,,curve2,1,3500,,curve4,pitch,0.85,1.05,3d,,,looping,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.3,,,,,,60,80,0.25,1
zombie_loop_end,,,SFX\Levels\zombie\hellhound\fire\loop_end.wav,,0.7,0.7,250,1500,,,1,reject,full_vol,,curve3,1,2000,,curve3,pitch,0.85,1.05,3d,,,,,nazi_zombie_sumpf nazi_zombie_factory nazi_zombie_asylum,,,,,,,,,,,,0.1,,,,,,60,80,0.25,1
